item_seq,item_name,normalized_item_name,ingredient_name,company_name,covered_by_relation,display_mode,no_relation_notice_required,source,source_method,source_checked_at
200203498,구멘틴시럽(7:1)[아목시실린.클라불란산칼륨(7:1)],구멘틴시럽(7:1)[아목시실린.클라불란산칼륨(7:1)],아목시실린수화물/묽은클라불란산칼륨,한국프라임제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201308652,구멘틴정625밀리그램(아목시실린수화물·묽은클라불란산칼륨),구멘틴정625밀리그램(아목시실린수화물·묽은클라불란산칼륨),아목시실린수화물/묽은클라불란산칼륨,한국프라임제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201207241,"글로실린듀오시럽(아목시실린,클라불란산칼륨(7:1))","글로실린듀오시럽(아목시실린,클라불란산칼륨(7:1))",아목시실린수화물/묽은클라불란산칼륨,메딕스제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201406162,글로실린정375mg,글로실린정375mg,아목시실린수화물/묽은클라불란산칼륨,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201406163,글로실린정625mg,글로실린정625mg,아목시실린수화물/묽은클라불란산칼륨,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200400366,"나노크라정375mg[아목시실린,클라불란산칼륨(2:1)]","나노크라정375mg[아목시실린,클라불란산칼륨(2:1)]",아목시실린수화물/묽은클라불란산칼륨,한올바이오파마(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201601671,넥모클린듀오시럽(아목시실린-클라불란산칼륨(7:1)),넥모클린듀오시럽(아목시실린-클라불란산칼륨(7:1)),아목시실린수화물/묽은클라불란산칼륨,(주)넥스팜코리아,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200403720,경보세파클러건조시럽25mg/mL(세파클러수화물),경보세파클러건조시럽25mg/ml(세파클러수화물),세파클러수화물,(주)경보제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200302420,경보세파클러캡슐,경보세파클러캡슐,세파클러수화물,(주)경보제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201402355,고려세파클러캡슐(세파클러수화물),고려세파클러캡슐(세파클러수화물),세파클러수화물,고려제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200301912,광동세파클러캡슐(세파클러수화물),광동세파클러캡슐(세파클러수화물),세파클러수화물,광동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200611092,글로세파클러서방정375밀리그램(세파클러수화물),글로세파클러서방정375밀리그램(세파클러수화물),세파클러수화물,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199601169,네오세프건조시럽125밀리그람/5밀리리터(세파클러수화물),네오세프건조시럽125밀리그람/5밀리리터(세파클러수화물),세파클러수화물,진양제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199400948,네오세프캡슐(세파클러수화물),네오세프캡슐(세파클러수화물),세파클러수화물,진양제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199702163,넬슨세파클러캡슐250밀리그램(세파클러수화물),넬슨세파클러캡슐250밀리그램(세파클러수화물),세파클러수화물,한국넬슨제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201707028,경보세푸록심악세틸정250밀리그램,경보세푸록심악세틸정250밀리그램,세푸록심악세틸,(주)경보제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201403735,글로세푸록심정(세푸록심악세틸),글로세푸록심정(세푸록심악세틸),세푸록심악세틸,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200411029,뉴록심정(세푸록심악세틸),뉴록심정(세푸록심악세틸),세푸록심악세틸,(주)동구바이오제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199601841,대화세푸록심나트륨주1.5그람,대화세푸록심나트륨주1.5그람,세푸록심나트륨,대화제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201403509,동광세푸록심악세틸정,동광세푸록심악세틸정,세푸록심악세틸,동광제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202003076,라이트세푸록심정250밀리그램(세푸록심악세틸),라이트세푸록심정250밀리그램(세푸록심악세틸),세푸록심악세틸,(주)라이트팜텍,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200500613,바이넥스세푸록심나트륨주,바이넥스세푸록심나트륨주,세푸록심나트륨,(주)바이넥스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202001476,삼세틸정(세푸록심악세틸),삼세틸정(세푸록심악세틸),세푸록심악세틸,삼성제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200712298,세프다나세립(세프디니르),세프다나세립(세프디니르),세프디니르,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200711458,세프다나캡슐100밀리그램(세프디니르),세프다나캡슐100밀리그램(세프디니르),세프디니르,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200709156,세프디어세립(세프디니르),세프디어세립(세프디니르),세프디니르,한미약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200707142,세프디어캡슐100밀리그램(세프디니르),세프디어캡슐100밀리그램(세프디니르),세프디니르일수화물,한미약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200704063,애니세프세립(세프디니르),애니세프세립(세프디니르),세프디니르,(주)유한양행,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200607731,애니세프캡슐100밀리그램(세프디니르),애니세프캡슐100밀리그램(세프디니르),세프디니르,(주)유한양행,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199800687,옴니세프세립소아용(세프디니르),옴니세프세립소아용(세프디니르),세프디니르,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199800677,옴니세프캡슐100밀리그램(세프디니르),옴니세프캡슐100밀리그램(세프디니르),세프디니르,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200713804,대웅아지트로마이신건조시럽(아지트로마이신수화물),대웅아지트로마이신건조시럽(아지트로마이신수화물),아지트로마이신수화물,(주)대웅제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202107186,아마이신정250밀리그램(아지트로마이신수화물),아마이신정250밀리그램(아지트로마이신수화물),아지트로마이신수화물,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201206611,아지로맥스정250밀리그램(아지트로마이신수화물),아지로맥스정250밀리그램(아지트로마이신수화물),아지트로마이신수화물,제일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200708447,아지로신정250밀리그램(아지트로마이신수화물),아지로신정250밀리그램(아지트로마이신수화물),아지트로마이신수화물,코오롱제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200801059,아지맥스건조시럽(아지트로마이신수화물),아지맥스건조시럽(아지트로마이신수화물),아지트로마이신수화물,주식회사제뉴원사이언스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200801991,아지탑스건조시럽(아지트로마이신수화물),아지탑스건조시럽(아지트로마이신수화물),아지트로마이신수화물,일동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200808168,아지탑스정250밀리그램(아지트로마이신수화물),아지탑스정250밀리그램(아지트로마이신수화물),아지트로마이신수화물,일동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200807127,아지탑스주사500밀리그램(아지트로마이신수화물),아지탑스주사500밀리그램(아지트로마이신수화물),아지트로마이신수화물,일동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201206325,광동클래리트로마이신건조시럽125mg/5mL,광동클래리트로마이신건조시럽125mg/5ml,클래리트로마이신제피과립,광동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201603564,뉴클래토정250밀리그램(클래리트로마이신),뉴클래토정250밀리그램(클래리트로마이신),클래리트로마이신,안국뉴팜(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201211108,대웅바이오클래리트로마이신정500mg(클래리트로마이신),대웅바이오클래리트로마이신정500mg(클래리트로마이신),클래리트로마이신,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201211101,대웅바이오클래리트로마이신정250mg(클래리트로마이신),대웅바이오클래리트로마이신정250mg(클래리트로마이신),클래리트로마이신,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201403521,대웅바이오클래리트로마이신건조시럽125mg/5mL,대웅바이오클래리트로마이신건조시럽125mg/5ml,클래리트로마이신제피과립,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201402294,동광클래리트로마이신정,동광클래리트로마이신정,클래리트로마이신,동광제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202003888,래트로신정250mg(클래리트로마이신),래트로신정250mg(클래리트로마이신),클래리트로마이신,한국넬슨제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202003887,래트로신정500mg(클래리트로마이신),래트로신정500mg(클래리트로마이신),클래리트로마이신,한국넬슨제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201206968,글록신정(록시트로마이신),글록신정(록시트로마이신),록시트로마이신,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199700233,동광록시트로마이신정,동광록시트로마이신정,록시트로마이신,동광제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200404616,로마이신정(록시트로마이신),로마이신정(록시트로마이신),록시트로마이신,성원애드콕제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200403426,로미록신정(록시트로마이신),로미록신정(록시트로마이신),록시트로마이신,삼익제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199700870,로미신정150밀리그람(록시트로마이신),로미신정150밀리그람(록시트로마이신),록시트로마이신,대우제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201908110,로이트정150밀리그램(록시트로마이신),로이트정150밀리그램(록시트로마이신),록시트로마이신,(주)라이트팜텍,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199701009,로지드정(록시트로마이신),로지드정(록시트로마이신),록시트로마이신,(주)일화,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200202127,로큐신정(록시트로마이신),로큐신정(록시트로마이신),록시트로마이신,신일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200603930,로도질정,로도질정,스피라마이신/메트로니다졸,(주)사노피-아벤티스코리아,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201905935,로멕스겔(메트로니다졸),로멕스겔(메트로니다졸),메트로니다졸,주식회사더유제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199907229,로섹스겔0.75%(메트로니다졸),로섹스겔0.75%(메트로니다졸),메트로니다졸,갈더마코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199902024,메로겔(메트로니다졸),메로겔(메트로니다졸),메트로니다졸,(주)비씨월드제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199500289,메트리날주(메트로니다졸제제),메트리날주(메트로니다졸제제),메트로니다졸,대한약품공업(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
198400094,트리젤주(메트로니다졸),트리젤주(메트로니다졸),메트로니다졸,제이더블유중외제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199900910,후라니졸주(메트로니다졸),후라니졸주(메트로니다졸),메트로니다졸,알보젠코리아(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
196500004,후라시닐정(메트로니다졸),후라시닐정(메트로니다졸),메트로니다졸,에이치케이이노엔(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202101417,끌로이외용액(클린다마이신포스페이트),끌로이외용액(클린다마이신포스페이트),클린다마이신포스페이트,(주)다산제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200404620,다크린외용액(클린다마이신포스페이트),다크린외용액(클린다마이신포스페이트),클린다마이신포스페이트,(주)나노팜,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201404255,듀악겔3%,듀악겔3%,클린다마이신포스페이트/함수과산화벤조일,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200511069,듀악겔5%,듀악겔5%,클린다마이신포스페이트/함수과산화벤조일,(주)글락소스미스클라인,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200604218,듀오크린액(클린다마이신포스페이트),듀오크린액(클린다마이신포스페이트),클린다마이신포스페이트,동성제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201304631,듀케이겔,듀케이겔,클린다마이신포스페이트/가수과산화벤조일,주식회사제뉴원사이언스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200902102,아크네신액(클린다마이신포스페이트),아크네신액(클린다마이신포스페이트),클린다마이신포스페이트,(주)퍼슨,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
